X,Y,ID,CD_GEOCODI,NM_BAIRRO,NM_MUNICIP,SC_IVS e12,icon_url
-51.2764539334252,-23.5239701914639,"14067","411370035000004",,LONDRINA,0.344600599112312,
-51.2016979137532,-23.1948555624304,"14069","411370045000001",,LONDRINA,0.335540918268693,
-51.177836632584,-23.2071651351964,"14070","411370045000002",,LONDRINA,0.307102098360551,
-52.2815668948368,-24.2804108231766,"14071","411373405000001",,LUIZIANA,0.420788584807725,
-52.2709208968908,-24.2849780796501,"14072","411373405000002",,LUIZIANA,0.407132355468760,
-52.2753097270744,-24.2841509313895,"14073","411373405000003",,LUIZIANA,0.438360778602799,
-52.2745902370647,-24.2927205227738,"14074","411373405000004",,LUIZIANA,0.385862031050953,
-52.2739210342972,-24.2889387942703,"14075","411373405000005",,LUIZIANA,0.425806535282336,
-52.3185664437212,-24.2271113831888,"14076","411373405000006",,LUIZIANA,0.440393341576312,
-52.2674571133339,-24.2014562886394,"14077","411373405000007",,LUIZIANA,0.507698077162693,
-52.2137936945981,-24.2151701128226,"14078","411373405000008",,LUIZIANA,0.324875117594305,
-52.1633867192441,-24.2374873838098,"14079","411373405000009",,LUIZIANA,0.444170614403455,
-52.2385852331757,-24.2723625827032,"14080","411373405000010",,LUIZIANA,0.419539553803105,
-52.2698543225157,-24.3413632243685,"14081","411373405000011",,LUIZIANA,0.438812966487486,
-52.2306921310724,-24.3826588481544,"14082","411373405000012",,LUIZIANA,0.500105352440675,
-52.3113866224069,-24.4331998830175,"14083","411373405000013",,LUIZIANA,0.468654586088357,
-52.3641263728165,-24.4046637731564,"14084","411373405000014",,LUIZIANA,0.501169387996122,
-52.4096317132782,-24.4859168612071,"14085","411373405000015",,LUIZIANA,0.505969850763904,
-52.4631496994434,-24.4425784338107,"14086","411373405000016",,LUIZIANA,0.444140932111300,
-52.3524189178218,-24.2805448357102,"14089","411373405000019",,LUIZIANA,0.484235775264098,
-52.2783063699563,-24.2745054338854,"14090","411373405000020",,LUIZIANA,0.382925370795428,
-52.2780244296203,-24.2776296930235,"14091","411373405000021",,LUIZIANA,0.474067895283593,
-52.2710179334096,-24.2873667821789,"14092","411373405000022",,LUIZIANA,0.396890958765578,
-52.2784084712919,-24.2884659895984,"14093","411373405000023",,LUIZIANA,0.446729277813254,
-51.7442692349996,-24.0784272730553,"14094","411375905000001",,LUNARDELLI,0.320539528725803,
-51.7430690139593,-24.0752632668123,"14095","411375905000002",,LUNARDELLI,0.381643971988008,
-51.7392369286521,-24.0793665201971,"14096","411375905000003",,LUNARDELLI,0.340119547185424,
-51.741374000213,-24.08198544878,"14097","411375905000004",,LUNARDELLI,0.305082408271229,
-51.7057392447639,-24.0135351142408,"14099","411375905000006",,LUNARDELLI,0.320110096298268,
-51.6973567576887,-24.0465436513286,"14100","411375905000007",,LUNARDELLI,0.252073019959541,
-51.7093087577392,-24.0769506651606,"14101","411375905000008",,LUNARDELLI,0.304341247377936,
-51.7556022038722,-24.0974062244095,"14102","411375905000009",,LUNARDELLI,0.254252044256837,
-51.7666180887206,-24.1215492021066,"14103","411375905000010",,LUNARDELLI,0.350789792991791,
-51.812969164277,-24.1450028591421,"14104","411375905000011",,LUNARDELLI,0.207096235119895,
-51.8577223130431,-24.1388799099163,"14105","411375905000012",,LUNARDELLI,0.203483900313021,
-51.8091496656191,-24.1107866922257,"14106","411375905000013",,LUNARDELLI,0.382766202333319,
-51.8016782959595,-24.0732279760795,"14107","411375905000014",,LUNARDELLI,0.309587841761060,
-51.7913591653897,-24.1158205621728,"14108","411375905000015",,LUNARDELLI,0.335826926256622,
-51.7453667243295,-24.0462648194157,"14109","411375905000016",,LUNARDELLI,0.339929890173512,
-51.6551732239921,-22.7528529731448,"14111","411380905000001",,LUPIONÓPOLIS,0.381004852798550,
-51.6545721943829,-22.7568093195584,"14112","411380905000002",,LUPIONÓPOLIS,0.390724760442438,
-51.6597549364928,-22.7578489297335,"14113","411380905000003",,LUPIONÓPOLIS,0.381019471739266,
